,SYMBOL,Sector,NSE CODE
1,AFFLE:NS,Advertising,"NSE:AFFLE,"
2,BCG:NS,Advertising,"NSE:BCG,"
3,SIGNPOST:NS,Advertising,"NSE:SIGNPOST,"
4,VERTOZ:NS,Advertising,"NSE:VERTOZ,"
5,ODIGMA:NS,Advertising,"NSE:ODIGMA,"
6,TOUCHWOOD:NS,Advertising,"NSE:TOUCHWOOD,"
7,HAL:NS,Aerospace & DefenseG1,"NSE:HAL,"
8,BEL:NS,Aerospace & DefenseG1,"NSE:BEL,"
9,BDL:NS,Aerospace & DefenseG1,"NSE:BDL,"
10,ZENTEC:NS,Aerospace & DefenseG1,"NSE:ZENTEC,"
11,DATAPATTNS:NS,Aerospace & DefenseG1,"NSE:DATAPATTNS,"
12,PARAS:NS,Aerospace & DefenseG1,"NSE:PARAS,"
13,UNIMECH:NS,Aerospace & DefenseG1,"NSE:UNIMECH,"
14,APOLLO:NS,Aerospace & DefenseG2,"NSE:APOLLO,"
15,DCXINDIA:NS,Aerospace & DefenseG2,"NSE:DCXINDIA,"
16,NIBE:NS,Aerospace & DefenseG2,"NSE:NIBE,"
17,IDEAFORGE:NS,Aerospace & DefenseG2,"NSE:IDEAFORGE,"
18,ROSSTECH:NS,Aerospace & DefenseG2,"NSE:ROSSTECH,"
19,BLAL:NS,Aerospace & DefenseG2,"NSE:BLAL,"
20,ROSSELLIND:NS,Aerospace & DefenseG2,"NSE:ROSSELLIND,"
21,PIIND:NS,Agro chemicalsG1,"NSE:PIIND,"
22,UPL:NS,Agro chemicalsG1,"NSE:UPL,"
23,BAYERCROP:NS,Agro chemicalsG1,"NSE:BAYERCROP,"
24,SUMICHEM:NS,Agro chemicalsG1,"NSE:SUMICHEM,"
25,PARADEEP:NS,Agro chemicalsG1,"NSE:PARADEEP,"
26,ACI:NS,Agro chemicalsG1,"NSE:ACI,"
27,DHANUKA:NS,Agro chemicalsG1,"NSE:DHANUKA,"
28,SHARDACROP:NS,Agro chemicalsG2,"NSE:SHARDACROP,"
29,RALLIS:NS,Agro chemicalsG2,"NSE:RALLIS,"
30,BHAGCHEM:NS,Agro chemicalsG2,"NSE:BHAGCHEM,"
31,BHARATRAS:NS,Agro chemicalsG2,"NSE:BHARATRAS,"
32,NACLIND:NS,Agro chemicalsG2,"NSE:NACLIND,"
33,MBAPL:NS,Agro chemicalsG2,"NSE:MBAPL,"
34,INSECTICID:NS,Agro chemicalsG2,"NSE:INSECTICID,"
35,IPL:NS,Agro chemicalsG3,"NSE:IPL,"
36,MOL:NS,Agro chemicalsG3,"NSE:MOL,"
37,SPIC:NS,Agro chemicalsG3,"NSE:SPIC,"
38,EXCELINDUS:NS,Agro chemicalsG3,"NSE:EXCELINDUS,"
39,ASTEC:NS,Agro chemicalsG3,"NSE:ASTEC,"
40,HERANBA:NS,Agro chemicalsG3,"NSE:HERANBA,"
41,UNIENTER:NS,Agro chemicalsG3,"NSE:UNIENTER,"
42,IGCL:NS,Agro chemicalsG4,"NSE:IGCL,"
43,ZUARI:NS,Agro chemicalsG4,"NSE:ZUARI,"
44,SHIVALIK:NS,Agro chemicalsG4,"NSE:SHIVALIK,"
45,DHARMAJ:NS,Agro chemicalsG4,"NSE:DHARMAJ,"
46,KHAICHEM:NS,Agro chemicalsG4,"NSE:KHAICHEM,"
47,MANORG:NS,Agro chemicalsG4,"NSE:MANORG,"
48,RAMAPHO:NS,Agro chemicalsG4,"NSE:RAMAPHO,"
49,SIKKO:NS,Agro chemicalsG4,"NSE:SIKKO,"
50,BOHRAIND:NS,Agro chemicalsG4,"NSE:BOHRAIND,"
51,AVANTIFEED:NS,Agro ProductsG1,"NSE:AVANTIFEED,"
52,KSCL:NS,Agro ProductsG1,"NSE:KSCL,"
53,JUBLCPL:NS,Agro ProductsG1,"NSE:JUBLCPL,"
54,SANSTAR:NS,Agro ProductsG1,"NSE:SANSTAR,"
55,BSHSL:NS,Agro ProductsG1,"NSE:BSHSL,"
56,BESTAGRO:NS,Agro ProductsG1,"NSE:BESTAGRO,"
57,APEX:NS,Agro ProductsG1,"NSE:APEX,"
58,REGAAL:NS,Agro ProductsG2,"NSE:REGAAL,"
59,JUBLCPL:NS,Agro ProductsG2,"NSE:JUBLCPL,"
60,HARRMALAYA:NS,Agro ProductsG2,"NSE:HARRMALAYA,"
61,NATHBIOGEN:NS,Agro ProductsG2,"NSE:NATHBIOGEN,"
62,INDOUS:NS,Agro ProductsG2,"NSE:INDOUS,"
63,UMAEXPORTS:NS,Agro ProductsG2,"NSE:UMAEXPORTS,"
64,OSWALSEEDS:NS,Agro ProductsG2,"NSE:OSWALSEEDS,"
65,AJOONI:NS,Agro ProductsG2,"NSE:AJOONI,"
66,AGRITECH:NS,Agro ProductsG2,"NSE:AGRITECH,"
67,NARMADA:NS,Agro ProductsG2,"NSE:NARMADA,"
68,INDIGO:NS,Airlines,"NSE:INDIGO,"
69,JETAIRWAYS:NS,Airlines,"NSE:JETAIRWAYS,"
70,GLOBALVECT:NS,Airlines,"NSE:GLOBALVECT,"
71,IMAGICAA:NS,Amusement Parks/ Other Recreation,"NSE:IMAGICAA,"
72,WONDERLA:NS,Amusement Parks/ Other Recreation,"NSE:WONDERLA,"
73,DREAMFOLKS:NS,Amusement Parks/ Other Recreation,"NSE:DREAMFOLKS,"
74,GFLLIMITED:NS,Amusement Parks/ Other Recreation,"NSE:GFLLIMITED,"
75,METROBRAND:NS,ApparelsG1,"NSE:METROBRAND,"
76,MANYAVAR:NS,ApparelsG1,"NSE:MANYAVAR,"
77,ETHOSLTD:NS,ApparelsG1,"NSE:ETHOSLTD,"
78,V2RETAIL:NS,ApparelsG1,"NSE:V2RETAIL,"
79,GOCOLORS:NS,ApparelsG1,"NSE:GOCOLORS,"
80,STANLEY:NS,ApparelsG1,"NSE:STANLEY,"
81,THOMASCOTT:NS,ApparelsG1,"NSE:THOMASCOTT,"
82,WEIZMANIND:NS,ApparelsG2,"NSE:WEIZMANIND,"
83,SIL:NS,ApparelsG2,"NSE:SIL,"
84,MITTAL:NS,ApparelsG2,"NSE:MITTAL,"
85,LIBAS:NS,ApparelsG2,"NSE:LIBAS,"
86,FLFL:NS,ApparelsG2,"NSE:FLFL,"
87,HEADSUP:NS,ApparelsG2,"NSE:HEADSUP,"
88,HDFCAMC:NS,Asset ManagementG1,"NSE:HDFCAMC,"
89,NAM-INDIA:NS,Asset ManagementG1,"NSE:NAM-INDIA,"
90,360ONE:NS,Asset ManagementG1,"NSE:360ONE,"
91,ABSLAMC:NS,Asset ManagementG1,"NSE:ABSLAMC,"
92,UTIAMC:NS,Asset ManagementG1,"NSE:UTIAMC,"
93,DHUNINV:NS,Asset ManagementG2,"NSE:DHUNINV,"
94,CONSOFINVT:NS,Asset ManagementG2,"NSE:CONSOFINVT,"
95,WELINV:NS,Asset ManagementG2,"NSE:WELINV,"
96,IVC:NS,Asset ManagementG2,"NSE:IVC,"
97,NAGREEKCAP:NS,Asset ManagementG2,"NSE:NAGREEKCAP,"
98,MOTHERSON:NS,Auto AncilariesG1,"NSE:MOTHERSON,"
99,BOSCHLTD:NS,Auto AncilariesG1,"NSE:BOSCHLTD,"
100,TIINDIA:NS,Auto AncilariesG1,"NSE:TIINDIA,"
101,UNOMINDA:NS,Auto AncilariesG1,"NSE:UNOMINDA,"
102,ENDURANCE:NS,Auto AncilariesG1,"NSE:ENDURANCE,"
103,SONACOMS:NS,Auto AncilariesG1,"NSE:SONACOMS,"
104,EXIDEIND:NS,Auto AncilariesG1,"NSE:EXIDEIND,"
105,URAVIDEF:NS,Auto AncilariesG10,"NSE:URAVIDEF,"
106,PAVNAIND:NS,Auto AncilariesG10,"NSE:PAVNAIND,"
107,REMSONSIND:NS,Auto AncilariesG10,"NSE:REMSONSIND,"
108,SHIVAMAUTO:NS,Auto AncilariesG10,"NSE:SHIVAMAUTO,"
109,SINTERCOM:NS,Auto AncilariesG10,"NSE:SINTERCOM,"
110,PPAP:NS,Auto AncilariesG10,"NSE:PPAP,"
111,AUTOIND:NS,Auto AncilariesG10,"NSE:AUTOIND,"
112,BELRISE:NS,Auto AncilariesG11,"NSE:BELRISE,"
113,SUNDRMBRAK:NS,Auto AncilariesG11,"NSE:SUNDRMBRAK,"
114,UCAL:NS,Auto AncilariesG11,"NSE:UCAL,"
115,SETCO:NS,Auto AncilariesG11,"NSE:SETCO,"
116,JMA:NS,Auto AncilariesG11,"NSE:JMA,"
117,OMAXAUTO:NS,Auto AncilariesG11,"NSE:OMAXAUTO,"
118,BHARATGEAR:NS,Auto AncilariesG11,"NSE:BHARATGEAR,"
119,ZFCVINDIA:NS,Auto AncilariesG2,"NSE:ZFCVINDIA,"
120,TVSHLTD:NS,Auto AncilariesG2,"NSE:TVSHLTD,"
121,SUNDRMFAST:NS,Auto AncilariesG2,"NSE:SUNDRMFAST,"
122,ARE&M:NS,Auto AncilariesG2,"NSE:ARE&M,"
123,ASAHIINDIA:NS,Auto AncilariesG2,"NSE:ASAHIINDIA,"
124,CIEINDIA:NS,Auto AncilariesG2,"NSE:CIEINDIA,"
125,JBMA:NS,Auto AncilariesG2,"NSE:JBMA,"
126,MAHSCOOTER:NS,Auto AncilariesG3,"NSE:MAHSCOOTER,"
127,MINDACORP:NS,Auto AncilariesG3,"NSE:MINDACORP,"
128,SHRIPISTON:NS,Auto AncilariesG3,"NSE:SHRIPISTON,"
129,GABRIEL:NS,Auto AncilariesG3,"NSE:GABRIEL,"
130,VARROC:NS,Auto AncilariesG3,"NSE:VARROC,"
131,SANSERA:NS,Auto AncilariesG3,"NSE:SANSERA,"
132,BELRISE:NS,Auto AncilariesG3,"NSE:BELRISE,"
133,BANCOINDIA:NS,Auto AncilariesG4,"NSE:BANCOINDIA,"
134,LUMAXTECH:NS,Auto AncilariesG4,"NSE:LUMAXTECH,"
135,SUPRAJIT:NS,Auto AncilariesG4,"NSE:SUPRAJIT,"
136,SHARDAMOTR:NS,Auto AncilariesG4,"NSE:SHARDAMOTR,"
137,MTARTECH:NS,Auto AncilariesG4,"NSE:MTARTECH,"
138,SUBROS:NS,Auto AncilariesG4,"NSE:SUBROS,"
139,SWARAJENG:NS,Auto AncilariesG4,"NSE:SWARAJENG,"
140,DYNAMATECH:NS,Auto AncilariesG5,"NSE:DYNAMATECH,"
141,GREAVESCOT:NS,Auto AncilariesG5,"NSE:GREAVESCOT,"
142,FIEMIND:NS,Auto AncilariesG5,"NSE:FIEMIND,"
143,SSWL:NS,Auto AncilariesG5,"NSE:SSWL,"
144,JAMNAAUTO:NS,Auto AncilariesG5,"NSE:JAMNAAUTO,"
145,JTEKTINDIA:NS,Auto AncilariesG5,"NSE:JTEKTINDIA,"
146,SJS:NS,Auto AncilariesG5,"NSE:SJS,"
147,AUTOAXLES:NS,Auto AncilariesG6,"NSE:AUTOAXLES,"
148,FMGOETZE:NS,Auto AncilariesG6,"NSE:FMGOETZE,"
149,CARRARO:NS,Auto AncilariesG6,"NSE:CARRARO,"
150,NDRAUTO:NS,Auto AncilariesG6,"NSE:NDRAUTO,"
151,RANEHOLDIN:NS,Auto AncilariesG6,"NSE:RANEHOLDIN,"
152,RAJRATAN:NS,Auto AncilariesG6,"NSE:RAJRATAN,"
153,PRECAM:NS,Auto AncilariesG6,"NSE:PRECAM,"
154,TALBROAUTO:NS,Auto AncilariesG7,"NSE:TALBROAUTO,"
155,MMFL:NS,Auto AncilariesG7,"NSE:MMFL,"
156,DIVGIITTS:NS,Auto AncilariesG7,"NSE:DIVGIITTS,"
157,INDNIPPON:NS,Auto AncilariesG7,"NSE:INDNIPPON,"
158,IGARASHI:NS,Auto AncilariesG7,"NSE:IGARASHI,"
159,RML:NS,Auto AncilariesG7,"NSE:RML,"
160,GNA:NS,Auto AncilariesG7,"NSE:GNA,"
161,ALICON:NS,Auto AncilariesG8,"NSE:ALICON,"
162,IMPAL:NS,Auto AncilariesG8,"NSE:IMPAL,"
163,KROSS:NS,Auto AncilariesG8,"NSE:KROSS,"
164,HITECHGEAR:NS,Auto AncilariesG8,"NSE:HITECHGEAR,"
165,RACLGEAR:NS,Auto AncilariesG8,"NSE:RACLGEAR,"
166,RICOAUTO:NS,Auto AncilariesG8,"NSE:RICOAUTO,"
167,PVSL:NS,Auto AncilariesG8,"NSE:PVSL,"
168,JAYBARMARU:NS,Auto AncilariesG9,"NSE:JAYBARMARU,"
169,MUNJALAU:NS,Auto AncilariesG9,"NSE:MUNJALAU,"
170,ASAL:NS,Auto AncilariesG9,"NSE:ASAL,"
171,HINDCOMPOS:NS,Auto AncilariesG9,"NSE:HINDCOMPOS,"
172,MENONBE:NS,Auto AncilariesG9,"NSE:MENONBE,"
173,BHARATSE:NS,Auto AncilariesG9,"NSE:BHARATSE,"
174,MUNJALSHOW:NS,Auto AncilariesG9,"NSE:MUNJALSHOW,"
175,MARUTI:NS,Auto ManufacturersG1,"NSE:MARUTI,"
176,M&M:NS,Auto ManufacturersG1,"NSE:M&M,"
177,TATAMOTORS:NS,Auto ManufacturersG1,"NSE:TATAMOTORS,"
178,BAJAJ-AUTO:NS,Auto ManufacturersG1,"NSE:BAJAJ-AUTO,"
179,HYUNDAI:NS,Auto ManufacturersG1,"NSE:HYUNDAI,"
180,EICHERMOT:NS,Auto ManufacturersG1,"NSE:EICHERMOT,"
181,TVSMOTOR:NS,Auto ManufacturersG1,"NSE:TVSMOTOR,"
182,HEROMOTOCO:NS,Auto ManufacturersG2,"NSE:HEROMOTOCO,"
183,ASHOKLEY:NS,Auto ManufacturersG2,"NSE:ASHOKLEY,"
184,OLAELEC:NS,Auto ManufacturersG2,"NSE:OLAELEC,"
185,FORCEMOT:NS,Auto ManufacturersG2,"NSE:FORCEMOT,"
186,ATHERENERG:NS,Auto ManufacturersG2,"NSE:ATHERENERG,"
187,OLECTRA:NS,Auto ManufacturersG2,"NSE:OLECTRA,"
188,ASKAUTOLTD:NS,Auto ManufacturersG2,"NSE:ASKAUTOLTD,"
189,ATHERENERG:NS,Auto ManufacturersG3,"NSE:ATHERENERG,"
190,INDOFARM:NS,Auto ManufacturersG3,"NSE:INDOFARM,"
191,PRICOLLTD:NS,Auto ManufacturersG3,"NSE:PRICOLLTD,"
192,SMLISUZU:NS,Auto ManufacturersG3,"NSE:SMLISUZU,"
193,ATULAUTO:NS,Auto ManufacturersG3,"NSE:ATULAUTO,"
194,INDOFARM:NS,Auto ManufacturersG3,"NSE:INDOFARM,"
195,HINDMOTORS:NS,Auto ManufacturersG3,"NSE:HINDMOTORS,"
196,UNITDSPR:NS,Breweries & DistilleriesG1,"NSE:UNITDSPR,"
197,UBL:NS,Breweries & DistilleriesG1,"NSE:UBL,"
198,RADICO:NS,Breweries & DistilleriesG1,"NSE:RADICO,"
199,ABDL:NS,Breweries & DistilleriesG1,"NSE:ABDL,"
200,PRAJIND:NS,Breweries & DistilleriesG1,"NSE:PRAJIND,"
201,TI:NS,Breweries & DistilleriesG1,"NSE:TI,"
202,GLOBUSSPR:NS,Breweries & DistilleriesG1,"NSE:GLOBUSSPR,"
203,SDBL:NS,Breweries & DistilleriesG2,"NSE:SDBL,"
204,SULA:NS,Breweries & DistilleriesG2,"NSE:SULA,"
205,ASALCBR:NS,Breweries & DistilleriesG2,"NSE:ASALCBR,"
206,GMBREW:NS,Breweries & DistilleriesG2,"NSE:GMBREW,"
207,IFBAGRO:NS,Breweries & DistilleriesG2,"NSE:IFBAGRO,"
208,RKDL:NS,Breweries & DistilleriesG2,"NSE:RKDL,"
209,SUNTV:NS,Broadcasting & EntertainmentG1,"NSE:SUNTV,"
210,ZEEL:NS,Broadcasting & EntertainmentG1,"NSE:ZEEL,"
211,SAREGAMA:NS,Broadcasting & EntertainmentG1,"NSE:SAREGAMA,"
212,PVRINOX:NS,Broadcasting & EntertainmentG1,"NSE:PVRINOX,"
213,TIPSMUSIC:NS,Broadcasting & EntertainmentG1,"NSE:TIPSMUSIC,"
214,PFOCUS:NS,Broadcasting & EntertainmentG1,"NSE:PFOCUS,"
215,SABTNL:NS,Broadcasting & EntertainmentG1,"NSE:SABTNL,"
216,NDTV:NS,Broadcasting & EntertainmentG2,"NSE:NDTV,"
217,TVTODAY:NS,Broadcasting & EntertainmentG2,"NSE:TVTODAY,"
218,BALAJITELE:NS,Broadcasting & EntertainmentG2,"NSE:BALAJITELE,"
219,ZEEMEDIA:NS,Broadcasting & EntertainmentG2,"NSE:ZEEMEDIA,"
220,ENIL:NS,Broadcasting & EntertainmentG2,"NSE:ENIL,"
221,RADIOCITY:NS,Broadcasting & EntertainmentG2,"NSE:RADIOCITY,"
222,CINELINE:NS,Broadcasting & EntertainmentG2,"NSE:CINELINE,"
223,SHEMAROO:NS,Broadcasting & EntertainmentG3,"NSE:SHEMAROO,"
224,UFO:NS,Broadcasting & EntertainmentG3,"NSE:UFO,"
225,TIPSFILMS:NS,Broadcasting & EntertainmentG3,"NSE:TIPSFILMS,"
226,RAJTV:NS,Broadcasting & EntertainmentG3,"NSE:RAJTV,"
227,MUKTAARTS:NS,Broadcasting & EntertainmentG3,"NSE:MUKTAARTS,"
228,CINEVISTA:NS,Broadcasting & EntertainmentG3,"NSE:CINEVISTA,"
229,EROSMEDIA:NS,Broadcasting & EntertainmentG3,"NSE:EROSMEDIA,"
230,NEXTMEDIA:NS,Broadcasting & EntertainmentG4,"NSE:NEXTMEDIA,"
231,PNC:NS,Broadcasting & EntertainmentG4,"NSE:PNC,"
232,RADAAN:NS,Broadcasting & EntertainmentG4,"NSE:RADAAN,"
233,SILLYMONKS:NS,Broadcasting & EntertainmentG4,"NSE:SILLYMONKS,"
234,CREATIVEYE:NS,Broadcasting & EntertainmentG4,"NSE:CREATIVEYE,"
235,ULTRACEMCO:NS,CementG1,"NSE:ULTRACEMCO,"
236,AMBUJACEM:NS,CementG1,"NSE:AMBUJACEM,"
237,SHREECEM:NS,CementG1,"NSE:SHREECEM,"
238,JKCEMENT:NS,CementG1,"NSE:JKCEMENT,"
239,DALBHARAT:NS,CementG1,"NSE:DALBHARAT,"
240,ACC:NS,CementG1,"NSE:ACC,"
241,RAMCOCEM:NS,CementG1,"NSE:RAMCOCEM,"
242,NUVOCO:NS,CementG2,"NSE:NUVOCO,"
243,BIRLACORPN:NS,CementG2,"NSE:BIRLACORPN,"
244,INDIACEM:NS,CementG2,"NSE:INDIACEM,"
245,JKLAKSHMI:NS,CementG2,"NSE:JKLAKSHMI,"
246,STARCEMENT:NS,CementG2,"NSE:STARCEMENT,"
247,ORIENTCEM:NS,CementG2,"NSE:ORIENTCEM,"
248,PRSMJOHNSN:NS,CementG2,"NSE:PRSMJOHNSN,"
249,HEIDELBERG:NS,CementG3,"NSE:HEIDELBERG,"
250,SAGCEM:NS,CementG3,"NSE:SAGCEM,"
251,KCP:NS,CementG3,"NSE:KCP,"
252,MANGLMCEM:NS,CementG3,"NSE:MANGLMCEM,"
253,UDAICEMENT:NS,CementG3,"NSE:UDAICEMENT,"
254,SANGHIIND:NS,CementG3,"NSE:SANGHIIND,"
255,SHREDIGCEM:NS,CementG3,"NSE:SHREDIGCEM,"
256,JSWCEMENT:NS,CementG4,"NSE:JSWCEMENT,"
257,DECCANCE:NS,CementG4,"NSE:DECCANCE,"
258,SAURASHCEM:NS,CementG4,"NSE:SAURASHCEM,"
259,NCLIND:NS,CementG4,"NSE:NCLIND,"
260,ACL:NS,CementG4,"NSE:ACL,"
261,APCL:NS,CementG4,"NSE:APCL,"
262,BURNPUR:NS,CementG4,"NSE:BURNPUR,"
263,KESORAMIND:NS,CementG4,"NSE:KESORAMIND,"
264,KAKATCEM:NS,CementG4,"NSE:KAKATCEM,"
265,BVCL:NS,CementG4,"NSE:BVCL,"
266,BINANIIND:NS,CementG4,"NSE:BINANIIND,"
267,PIDILITIND:NS,Chemicals SpecialtyG1,"NSE:PIDILITIND,"
268,SOLARINDS:NS,Chemicals SpecialtyG1,"NSE:SOLARINDS,"
269,SRF:NS,Chemicals SpecialtyG1,"NSE:SRF,"
270,FLUOROCHEM:NS,Chemicals SpecialtyG1,"NSE:FLUOROCHEM,"
271,DEEPAKNTR:NS,Chemicals SpecialtyG1,"NSE:DEEPAKNTR,"
272,HSCL:NS,Chemicals SpecialtyG1,"NSE:HSCL,"
273,TATACHEM:NS,Chemicals SpecialtyG1,"NSE:TATACHEM,"
274,20MICRONS:NS,Chemicals SpecialtyG10,"NSE:20MICRONS,"
275,CHEMCON:NS,Chemicals SpecialtyG10,"NSE:CHEMCON,"
276,SADHNANIQ:NS,Chemicals SpecialtyG10,"NSE:SADHNANIQ,"
277,DMCC:NS,Chemicals SpecialtyG10,"NSE:DMCC,"
278,KRONOX:NS,Chemicals SpecialtyG10,"NSE:KRONOX,"
279,INDOBORAX:NS,Chemicals SpecialtyG10,"NSE:INDOBORAX,"
280,STALLION:NS,Chemicals SpecialtyG10,"NSE:STALLION,"
281,PRIMO:NS,Chemicals SpecialtyG11,"NSE:PRIMO,"
282,DICIND:NS,Chemicals SpecialtyG11,"NSE:DICIND,"
283,VINYLINDIA:NS,Chemicals SpecialtyG11,"NSE:VINYLINDIA,"
284,PLASTIBLEN:NS,Chemicals SpecialtyG11,"NSE:PLASTIBLEN,"
285,VIKASLIFE:NS,Chemicals SpecialtyG11,"NSE:VIKASLIFE,"
286,ASAHISONG:NS,Chemicals SpecialtyG11,"NSE:ASAHISONG,"
287,OCCLLTD:NS,Chemicals SpecialtyG11,"NSE:OCCLLTD,"
288,AARTISURF:NS,Chemicals SpecialtyG12,"NSE:AARTISURF,"
289,HPAL:NS,Chemicals SpecialtyG12,"NSE:HPAL,"
290,VIKASECO:NS,Chemicals SpecialtyG12,"NSE:VIKASECO,"
291,LORDSCHLO:NS,Chemicals SpecialtyG12,"NSE:LORDSCHLO,"
292,KANORICHEM:NS,Chemicals SpecialtyG12,"NSE:KANORICHEM,"
293,SRD:NS,Chemicals SpecialtyG12,"NSE:SRD,"
294,DYNPRO:NS,Chemicals SpecialtyG12,"NSE:DYNPRO,"
295,PODDARMENT:NS,Chemicals SpecialtyG13,"NSE:PODDARMENT,"
296,CHEMBOND:NS,Chemicals SpecialtyG13,"NSE:CHEMBOND,"
297,SIGIND:NS,Chemicals SpecialtyG13,"NSE:SIGIND,"
298,ARVEE:NS,Chemicals SpecialtyG13,"NSE:ARVEE,"
299,OCCL:NS,Chemicals SpecialtyG13,"NSE:OCCL,"
300,AKSHARCHEM:NS,Chemicals SpecialtyG13,"NSE:AKSHARCHEM,"
301,IVP:NS,Chemicals SpecialtyG13,"NSE:IVP,"
302,GEMAROMA:NS,Chemicals SpecialtyG14,"NSE:GEMAROMA,"
303,CHEMBONDCH:NS,Chemicals SpecialtyG14,"NSE:CHEMBONDCH,"
304,ELLEN:NS,Chemicals SpecialtyG14,"NSE:ELLEN,"
305,STALLION:NS,Chemicals SpecialtyG14,"NSE:STALLION,"
306,HPIL:NS,Chemicals SpecialtyG14,"NSE:HPIL,"
307,JOCIL:NS,Chemicals SpecialtyG14,"NSE:JOCIL,"
308,ALKALI:NS,Chemicals SpecialtyG14,"NSE:ALKALI,"
309,ISHANCH:NS,Chemicals SpecialtyG14,"NSE:ISHANCH,"
310,ABMINTLLTD:NS,Chemicals SpecialtyG14,"NSE:ABMINTLLTD,"
311,SEYAIND:NS,Chemicals SpecialtyG14,"NSE:SEYAIND,"
312,OMKARCHEM:NS,Chemicals SpecialtyG14,"NSE:OMKARCHEM,"
313,BASF:NS,Chemicals SpecialtyG2,"NSE:BASF,"
314,NAVINFLUOR:NS,Chemicals SpecialtyG2,"NSE:NAVINFLUOR,"
315,ATUL:NS,Chemicals SpecialtyG2,"NSE:ATUL,"
316,VINATIORGA:NS,Chemicals SpecialtyG2,"NSE:VINATIORGA,"
317,AARTIIND:NS,Chemicals SpecialtyG2,"NSE:AARTIIND,"
318,DCMSHRIRAM:NS,Chemicals SpecialtyG2,"NSE:DCMSHRIRAM,"
319,CLEAN:NS,Chemicals SpecialtyG2,"NSE:CLEAN,"
320,PCBL:NS,Chemicals SpecialtyG3,"NSE:PCBL,"
321,FINEORG:NS,Chemicals SpecialtyG3,"NSE:FINEORG,"
322,ANURAS:NS,Chemicals SpecialtyG3,"NSE:ANURAS,"
323,GRWRHITECH:NS,Chemicals SpecialtyG3,"NSE:GRWRHITECH,"
324,ALKYLAMINE:NS,Chemicals SpecialtyG3,"NSE:ALKYLAMINE,"
325,AETHER:NS,Chemicals SpecialtyG3,"NSE:AETHER,"
326,AMIORG:NS,Chemicals SpecialtyG3,"NSE:AMIORG,"
327,PRIVISCL:NS,Chemicals SpecialtyG4,"NSE:PRIVISCL,"
328,SUDARSCHEM:NS,Chemicals SpecialtyG4,"NSE:SUDARSCHEM,"
329,GALAXYSURF:NS,Chemicals SpecialtyG4,"NSE:GALAXYSURF,"
330,EPIGRAL:NS,Chemicals SpecialtyG4,"NSE:EPIGRAL,"
331,INDIAGLYCO:NS,Chemicals SpecialtyG4,"NSE:INDIAGLYCO,"
332,GHCL:NS,Chemicals SpecialtyG4,"NSE:GHCL,"
333,BALAMINES:NS,Chemicals SpecialtyG4,"NSE:BALAMINES,"
334,CAMLINFINE:NS,Chemicals SpecialtyG5,"NSE:CAMLINFINE,"
335,NEOGEN:NS,Chemicals SpecialtyG5,"NSE:NEOGEN,"
336,GUJALKALI:NS,Chemicals SpecialtyG5,"NSE:GUJALKALI,"
337,KINGFA:NS,Chemicals SpecialtyG5,"NSE:KINGFA,"
338,VISHNU:NS,Chemicals SpecialtyG5,"NSE:VISHNU,"
339,KIRIINDUS:NS,Chemicals SpecialtyG5,"NSE:KIRIINDUS,"
340,ADVENZYMES:NS,Chemicals SpecialtyG5,"NSE:ADVENZYMES,"
341,NOCIL:NS,Chemicals SpecialtyG6,"NSE:NOCIL,"
342,PREMEXPLN:NS,Chemicals SpecialtyG6,"NSE:PREMEXPLN,"
343,BEPL:NS,Chemicals SpecialtyG6,"NSE:BEPL,"
344,FOSECOIND:NS,Chemicals SpecialtyG6,"NSE:FOSECOIND,"
345,FCL:NS,Chemicals SpecialtyG6,"NSE:FCL,"
346,TIRUMALCHM:NS,Chemicals SpecialtyG6,"NSE:TIRUMALCHM,"
347,IOLCP:NS,Chemicals SpecialtyG6,"NSE:IOLCP,"
348,YASHO:NS,Chemicals SpecialtyG7,"NSE:YASHO,"
349,KRISHANA:NS,Chemicals SpecialtyG7,"NSE:KRISHANA,"
350,APCOTEXIND:NS,Chemicals SpecialtyG7,"NSE:APCOTEXIND,"
351,GOCLCORP:NS,Chemicals SpecialtyG7,"NSE:GOCLCORP,"
352,IGPL:NS,Chemicals SpecialtyG7,"NSE:IGPL,"
353,JGCHEM:NS,Chemicals SpecialtyG7,"NSE:JGCHEM,"
354,PUNJABCHEM:NS,Chemicals SpecialtyG7,"NSE:PUNJABCHEM,"
355,GODAVARIB:NS,Chemicals SpecialtyG8,"NSE:GODAVARIB,"
356,HEUBACHIND:NS,Chemicals SpecialtyG8,"NSE:HEUBACHIND,"
357,VALIANTORG:NS,Chemicals SpecialtyG8,"NSE:VALIANTORG,"
358,AMNPLST:NS,Chemicals SpecialtyG8,"NSE:AMNPLST,"
359,GULPOLY:NS,Chemicals SpecialtyG8,"NSE:GULPOLY,"
360,CHEMFAB:NS,Chemicals SpecialtyG8,"NSE:CHEMFAB,"
361,INDOAMIN:NS,Chemicals SpecialtyG8,"NSE:INDOAMIN,"
362,ANDHRSUGAR:NS,Chemicals SpecialtyG9,"NSE:ANDHRSUGAR,"
363,SHREEPUSHK:NS,Chemicals SpecialtyG9,"NSE:SHREEPUSHK,"
364,BODALCHEM:NS,Chemicals SpecialtyG9,"NSE:BODALCHEM,"
365,SRHHYPOLTD:NS,Chemicals SpecialtyG9,"NSE:SRHHYPOLTD,"
